sentence_id,FFD_avg,GD_avg,GPT_avg,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
93,114.29,139.36,185.43,149.0,2086.0,1.21,17.0,12.07,YLS
94,108.08,133.83,240.08,218.67,2624.0,1.92,23.0,8.75,YLS
95,105.88,115.5,115.5,115.5,924.0,1.12,9.0,6.88,YLS
96,155.7,238.4,454.9,442.7,4427.0,2.6,26.0,8.1,YLS
97,109.62,125.25,208.5,171.0,1368.0,1.5,12.0,5.0,YLS
98,124.92,143.92,199.08,169.5,2034.0,1.42,17.0,7.75,YLS
99,119.73,130.67,218.4,211.73,3176.0,1.8,27.0,10.13,YLS
100,95.45,109.18,210.73,199.27,2192.0,1.91,21.0,6.0,YLS
101,99.22,119.67,142.67,142.67,1284.0,1.22,11.0,5.67,YLS
102,133.38,145.29,195.42,174.08,4178.0,1.38,33.0,15.46,YLS
103,134.58,134.58,222.58,215.58,2587.0,1.42,17.0,7.42,YLS
104,130.27,130.27,141.09,141.09,1552.0,1.09,12.0,9.18,YLS
105,156.82,156.82,199.55,199.55,2195.0,1.27,14.0,5.18,YLS
106,119.5,119.5,189.1,189.1,1891.0,1.3,13.0,9.1,YLS
107,126.92,135.42,209.83,156.83,1882.0,1.25,15.0,6.5,YLS
108,108.5,130.67,342.83,266.17,1597.0,2.0,12.0,2.5,YLS
109,133.54,133.54,207.85,166.54,2165.0,1.15,15.0,7.0,YLS
110,102.92,102.92,254.31,234.92,3054.0,1.92,25.0,6.0,YLS
111,118.44,131.11,273.22,234.78,2113.0,1.78,16.0,5.44,YLS
112,111.17,130.33,309.67,250.67,3008.0,1.75,21.0,6.08,YLS
113,167.1,199.9,314.9,265.1,2651.0,1.8,18.0,4.7,YLS
114,130.88,149.8,156.72,156.72,3918.0,1.2,30.0,16.08,YLS
115,125.09,125.09,146.64,146.64,1613.0,1.18,13.0,7.0,YLS
116,117.79,122.95,227.05,194.26,3691.0,1.68,32.0,12.68,YLS
117,136.09,136.09,138.59,136.09,2994.0,1.0,22.0,13.41,YLS
118,136.25,136.25,287.0,287.0,1148.0,1.5,6.0,3.0,YLS
119,144.62,151.38,191.15,191.15,2485.0,1.38,18.0,7.77,YLS
120,113.67,130.78,190.89,181.67,1635.0,1.33,12.0,5.56,YLS
121,123.19,123.19,275.38,213.62,3418.0,1.69,27.0,9.62,YLS
122,138.75,138.75,207.62,182.62,1461.0,1.38,11.0,4.25,YLS
123,127.14,144.14,235.29,208.14,1457.0,1.71,12.0,5.43,YLS
124,127.88,127.88,146.56,127.88,2046.0,1.0,16.0,9.38,YLS
125,118.54,145.92,145.92,145.92,1897.0,1.08,14.0,7.62,YLS
126,159.45,168.64,266.09,251.18,2763.0,1.45,16.0,5.82,YLS
127,120.25,132.25,163.38,163.38,1307.0,1.25,10.0,4.38,YLS
128,165.32,183.27,189.55,189.55,4170.0,1.14,25.0,13.68,YLS
129,130.92,130.92,130.92,130.92,1571.0,1.0,12.0,8.08,YLS
130,118.0,127.31,264.46,153.69,1998.0,1.23,16.0,8.77,YLS
131,110.33,110.33,230.33,230.33,1382.0,1.83,11.0,3.5,YLS
132,184.58,184.58,210.17,210.17,2522.0,1.17,14.0,6.75,YLS
133,118.12,155.18,191.0,187.0,3179.0,1.47,25.0,10.41,YLS
134,131.85,140.2,156.7,156.7,3134.0,1.25,25.0,13.25,YLS
135,113.45,130.09,180.36,173.91,1913.0,1.55,17.0,6.45,YLS
136,111.75,118.62,322.25,208.44,3335.0,1.69,27.0,9.88,YLS
137,127.43,138.29,281.43,281.43,1970.0,2.14,15.0,4.14,YLS
138,119.8,133.07,151.33,151.33,2270.0,1.13,17.0,10.13,YLS
139,121.22,121.22,154.33,154.33,1389.0,1.11,10.0,5.89,YLS
140,146.11,146.11,162.67,162.67,1464.0,1.11,10.0,6.0,YLS
141,118.44,125.0,155.25,149.44,2391.0,1.19,19.0,12.0,YLS
142,114.57,134.57,134.57,134.57,1884.0,1.21,17.0,10.07,YLS
143,119.72,119.72,131.83,119.72,2155.0,1.0,18.0,11.44,YLS
144,105.09,130.64,233.27,182.45,2007.0,1.45,16.0,5.91,YLS
145,238.0,238.0,364.67,238.0,1428.0,1.0,6.0,5.33,YLS
146,115.75,128.88,180.81,170.56,2729.0,1.38,22.0,11.44,YLS
147,137.46,146.54,161.46,161.46,2099.0,1.15,15.0,10.54,YLS
148,124.46,124.46,150.38,124.46,1618.0,1.0,13.0,8.31,YLS
149,121.67,128.67,128.67,128.67,1930.0,1.07,16.0,10.67,YLS
150,126.0,142.0,220.4,197.4,987.0,1.6,8.0,2.0,YLS
151,106.3,106.3,175.7,154.2,1542.0,1.5,15.0,11.8,YLS
152,147.33,147.33,147.33,147.33,442.0,1.0,3.0,7.33,YLS
153,105.12,124.12,159.88,148.62,1189.0,1.5,12.0,17.38,YLS
154,146.0,146.0,146.0,146.0,146.0,1.0,1.0,4.0,YLS
155,85.25,134.5,371.5,269.0,1076.0,2.0,8.0,6.75,YLS
156,115.4,115.4,139.6,139.6,698.0,1.4,7.0,4.6,YLS
157,110.83,123.17,127.83,127.83,1534.0,1.25,15.0,9.5,YLS
158,66.5,66.5,66.5,66.5,133.0,1.0,2.0,4.0,YLS
159,104.5,129.5,159.3,151.7,1517.0,1.4,14.0,15.1,YLS
160,108.57,108.57,135.29,108.57,760.0,1.0,7.0,7.0,YLS
161,113.2,124.9,124.9,124.9,1249.0,1.1,11.0,9.8,YLS
162,125.14,125.14,125.14,125.14,876.0,1.0,7.0,9.43,YLS
163,76.0,76.0,76.0,76.0,152.0,1.0,2.0,3.0,YLS
164,98.75,98.75,98.75,98.75,395.0,1.0,4.0,2.25,YLS
165,123.71,163.04,244.83,163.04,3913.0,1.42,34.0,20.04,YLS
166,91.75,91.75,127.75,127.75,1022.0,1.38,11.0,8.12,YLS
167,121.06,127.59,185.94,155.18,2638.0,1.29,22.0,16.0,YLS
168,139.26,155.26,215.0,165.84,3151.0,1.26,24.0,15.47,YLS
169,139.67,145.73,204.73,161.2,2418.0,1.2,18.0,15.87,YLS
170,110.31,133.15,133.15,133.15,1731.0,1.23,16.0,9.08,YLS
171,,,,,0.0,,0.0,,YLS
172,120.0,130.09,137.27,137.27,1510.0,1.18,13.0,10.82,YLS
173,117.73,117.73,321.91,281.55,3097.0,1.55,17.0,10.82,YLS
174,95.33,95.33,214.67,159.22,2866.0,1.61,29.0,14.5,YLS
175,122.06,122.06,163.69,133.12,2130.0,1.12,18.0,11.19,YLS
176,195.67,195.67,195.67,195.67,587.0,1.0,3.0,2.33,YLS
177,128.4,128.4,290.0,290.0,1450.0,1.8,9.0,2.2,YLS
178,105.38,153.38,164.75,153.38,1227.0,1.38,11.0,14.0,YLS
179,163.0,191.33,191.33,191.33,574.0,1.33,4.0,7.0,YLS
180,151.21,183.86,232.36,215.71,3020.0,1.43,20.0,10.93,YLS
181,145.0,154.25,215.25,154.25,1234.0,1.12,9.0,8.62,YLS
182,154.0,166.56,280.0,271.06,4337.0,1.81,29.0,8.81,YLS
183,105.73,126.0,314.91,230.55,2536.0,1.91,21.0,10.82,YLS
184,137.0,137.0,137.0,137.0,1096.0,1.0,8.0,6.62,YLS
185,132.67,132.67,197.78,177.22,1595.0,1.22,11.0,6.33,YLS
186,84.0,92.0,156.1,108.6,1086.0,1.2,12.0,24.8,YLS
187,97.75,97.75,97.75,97.75,391.0,1.0,4.0,5.5,YLS
188,109.6,109.6,109.6,109.6,548.0,1.0,5.0,5.6,YLS
189,110.5,110.5,152.08,110.5,1326.0,1.0,12.0,12.08,YLS
190,108.09,116.0,132.64,132.64,1459.0,1.18,13.0,11.09,YLS
191,104.33,104.33,104.33,104.33,313.0,1.0,3.0,7.33,YLS
192,88.57,88.57,88.57,88.57,620.0,1.0,7.0,9.86,YLS
193,117.75,117.75,117.75,117.75,471.0,1.0,4.0,5.0,YLS
194,135.25,135.25,189.5,135.25,541.0,1.0,4.0,8.0,YLS
195,99.92,107.67,164.42,136.58,1639.0,1.25,15.0,10.17,YLS
196,118.53,126.2,148.47,133.73,2006.0,1.13,17.0,9.2,YLS
197,110.5,110.5,110.5,110.5,442.0,1.0,4.0,3.25,YLS
198,107.25,107.25,185.75,185.75,743.0,1.5,6.0,4.5,YLS
199,102.82,102.82,129.55,129.55,1425.0,1.18,13.0,13.27,YLS
200,121.75,121.75,227.33,159.33,1912.0,1.42,17.0,7.75,YLS
201,126.74,136.74,167.83,158.57,3647.0,1.22,28.0,13.74,YLS
202,93.0,128.33,297.67,180.83,1085.0,1.67,10.0,3.67,YLS
203,101.96,101.96,113.92,111.04,2776.0,1.04,26.0,17.76,YLS
204,183.69,183.69,311.92,285.69,3714.0,1.85,24.0,8.0,YLS
205,149.12,157.19,162.44,162.44,2599.0,1.12,18.0,8.5,YLS
206,127.36,127.36,181.68,181.68,3997.0,1.27,28.0,17.27,YLS
207,145.57,145.57,175.36,145.57,2038.0,1.0,14.0,8.57,YLS
208,188.73,193.27,270.55,259.73,2857.0,1.45,16.0,8.0,YLS
209,142.1,142.1,154.3,142.1,1421.0,1.0,10.0,6.0,YLS
210,117.0,125.8,125.8,125.8,1258.0,1.1,11.0,8.0,YLS
211,180.0,194.0,223.0,223.0,3122.0,1.29,18.0,7.21,YLS
212,122.92,130.04,216.38,194.5,4668.0,1.71,41.0,14.88,YLS
213,103.25,139.19,159.56,159.56,2553.0,1.31,21.0,10.06,YLS
214,185.73,185.73,227.6,191.2,2868.0,1.07,16.0,9.73,YLS
215,129.0,129.0,170.0,129.0,1032.0,1.0,8.0,5.62,YLS
216,135.12,135.12,174.38,135.12,1081.0,1.0,8.0,6.25,YLS
217,128.0,128.0,147.5,136.7,1367.0,1.1,11.0,6.4,YLS
218,121.5,131.21,200.0,182.5,2555.0,1.57,22.0,11.07,YLS
219,171.8,186.2,231.4,186.2,931.0,1.2,6.0,2.8,YLS
220,214.4,214.4,292.2,292.2,1461.0,1.4,7.0,3.8,YLS
221,129.81,135.75,227.88,219.94,3519.0,1.5,24.0,12.75,YLS
222,123.45,134.0,220.36,203.36,2237.0,1.73,19.0,10.27,YLS
223,117.64,137.09,170.64,170.64,1877.0,1.36,15.0,7.55,YLS
224,122.57,122.57,145.14,145.14,1016.0,1.14,8.0,7.0,YLS
225,113.58,123.08,171.25,142.58,1711.0,1.17,14.0,11.33,YLS
226,134.2,134.2,134.2,134.2,1342.0,1.0,10.0,6.4,YLS
227,100.5,159.75,241.75,241.75,967.0,1.75,7.0,3.75,YLS
228,140.07,159.79,203.21,183.86,2574.0,1.43,20.0,9.43,YLS
229,146.88,146.88,146.88,146.88,1175.0,1.0,8.0,5.75,YLS
230,148.4,148.4,148.4,148.4,742.0,1.0,5.0,3.8,YLS
231,146.0,146.0,443.5,328.5,657.0,2.0,4.0,2.0,YLS
232,148.57,163.14,163.14,163.14,1142.0,1.14,8.0,5.14,YLS
233,92.6,108.4,128.0,128.0,1280.0,1.2,12.0,8.5,YLS
234,124.8,124.8,124.8,124.8,2496.0,1.0,20.0,15.5,YLS
235,139.27,162.09,185.55,185.55,2041.0,1.36,15.0,9.73,YLS
236,144.71,147.96,330.83,270.38,6489.0,2.0,48.0,13.42,YLS
237,123.64,126.58,191.58,157.67,5676.0,1.28,46.0,23.31,YLS
238,117.37,117.37,306.0,164.32,3122.0,1.37,26.0,12.58,YLS
239,118.56,144.56,153.11,153.11,1378.0,1.22,11.0,6.44,YLS
240,122.62,135.69,144.77,135.69,1764.0,1.15,15.0,10.85,YLS
241,143.14,158.5,167.0,158.5,2219.0,1.14,16.0,7.93,YLS
242,135.38,135.38,135.38,135.38,1083.0,1.0,8.0,5.75,YLS
243,107.4,107.4,173.3,163.6,1636.0,1.5,15.0,7.4,YLS
244,119.86,119.86,156.57,156.57,1096.0,1.14,8.0,6.14,YLS
245,109.5,116.5,116.5,116.5,1398.0,1.08,13.0,8.92,YLS
246,132.22,132.22,206.89,206.89,1862.0,1.56,14.0,8.33,YLS
247,119.76,134.05,161.76,161.76,3397.0,1.19,25.0,15.0,YLS
248,138.58,150.74,251.68,163.42,3105.0,1.21,23.0,15.0,YLS
249,118.86,123.14,132.57,132.57,2784.0,1.14,24.0,18.86,YLS
250,131.19,136.62,275.44,253.81,4061.0,2.06,33.0,8.25,YLS
251,112.64,112.64,187.36,145.43,2036.0,1.21,17.0,7.07,YLS
252,117.56,124.67,181.78,181.78,1636.0,1.56,14.0,6.33,YLS
253,132.56,146.44,146.44,146.44,1318.0,1.11,10.0,7.44,YLS
254,114.04,133.48,140.0,140.0,3220.0,1.26,29.0,14.87,YLS
255,102.5,136.67,136.67,136.67,820.0,1.17,7.0,10.33,YLS
256,120.75,149.75,149.75,149.75,1797.0,1.25,15.0,11.5,YLS
257,100.73,105.27,148.0,140.64,1547.0,1.18,13.0,8.0,YLS
258,132.3,132.3,231.8,183.7,1837.0,1.4,14.0,6.7,YLS
259,118.81,132.5,344.5,236.75,3788.0,1.94,31.0,8.19,YLS
260,107.08,115.0,129.62,121.62,1581.0,1.15,15.0,6.92,YLS
261,117.45,117.45,129.32,129.32,2845.0,1.05,23.0,15.64,YLS
262,143.82,143.82,153.59,153.59,2611.0,1.06,18.0,15.59,YLS
263,133.38,146.12,146.12,146.12,1169.0,1.12,9.0,5.0,YLS
264,134.25,146.12,152.69,146.12,2338.0,1.12,18.0,12.5,YLS
265,108.67,116.08,132.42,124.33,1492.0,1.17,14.0,8.33,YLS
266,135.92,135.92,208.38,176.69,2297.0,1.31,17.0,8.15,YLS
267,140.0,140.0,242.5,140.0,280.0,1.0,2.0,1.5,YLS
268,104.1,113.1,151.5,128.0,1280.0,1.2,12.0,8.9,YLS
269,138.89,166.22,166.22,166.22,1496.0,1.11,10.0,8.22,YLS
270,114.67,114.67,114.67,114.67,1032.0,1.0,9.0,5.11,YLS
271,112.7,126.8,126.8,126.8,1268.0,1.1,11.0,8.5,YLS
272,127.75,132.5,141.25,132.5,1590.0,1.08,13.0,8.17,YLS
273,127.88,127.88,176.75,165.75,1326.0,1.25,10.0,4.38,YLS
274,185.33,185.33,212.67,212.67,2552.0,1.17,14.0,7.58,YLS
275,128.67,128.67,155.5,128.67,772.0,1.0,6.0,5.83,YLS
276,134.62,134.62,183.62,183.62,1469.0,1.25,10.0,5.38,YLS
277,109.27,117.09,137.64,137.64,1514.0,1.18,13.0,8.82,YLS
278,146.67,146.67,146.67,146.67,1760.0,1.0,12.0,10.08,YLS
279,123.55,132.73,150.91,143.18,1575.0,1.18,13.0,6.18,YLS
280,223.4,223.4,223.4,223.4,1117.0,1.0,5.0,4.0,YLS
281,136.43,153.57,153.57,153.57,1075.0,1.14,8.0,5.43,YLS
282,125.14,125.14,226.79,212.14,2970.0,1.64,23.0,7.57,YLS
283,143.21,150.1,150.1,150.1,4353.0,1.07,31.0,19.0,YLS
284,160.0,160.0,292.33,292.33,2631.0,2.0,18.0,6.0,YLS
285,139.25,139.25,139.25,139.25,557.0,1.0,4.0,3.5,YLS
286,123.17,129.96,179.96,160.17,3684.0,1.3,30.0,19.57,YLS
287,121.33,121.33,121.33,121.33,728.0,1.0,6.0,7.5,YLS
288,130.41,134.12,195.71,147.76,2512.0,1.24,21.0,14.06,YLS
289,128.09,128.09,149.0,149.0,1639.0,1.09,12.0,7.27,YLS
290,107.6,107.6,123.5,123.5,1235.0,1.1,11.0,7.5,YLS
291,98.0,98.0,176.33,110.22,992.0,1.11,10.0,6.67,YLS
292,131.44,131.44,131.44,131.44,1183.0,1.0,9.0,7.78,YLS
293,137.17,148.67,148.67,148.67,892.0,1.17,7.0,5.5,YLS
294,101.8,122.2,173.6,166.9,1669.0,1.4,14.0,9.9,YLS
295,109.71,109.71,109.71,109.71,768.0,1.0,7.0,6.29,YLS
296,111.12,111.12,111.12,111.12,889.0,1.0,8.0,5.25,YLS
297,128.5,128.5,128.5,128.5,771.0,1.0,6.0,4.17,YLS
298,122.4,122.4,122.4,122.4,612.0,1.0,5.0,3.6,YLS
299,112.43,112.43,112.43,112.43,787.0,1.0,7.0,5.29,YLS
300,103.48,108.13,172.65,140.96,3242.0,1.35,31.0,17.13,YLS
301,127.25,127.25,127.25,127.25,1018.0,1.0,8.0,9.5,YLS
302,96.9,123.2,169.1,169.1,1691.0,1.5,15.0,7.1,YLS
303,130.64,138.27,138.27,138.27,1521.0,1.09,12.0,8.55,YLS
304,117.77,117.77,117.77,117.77,1531.0,1.0,13.0,11.54,YLS
305,99.67,128.17,128.17,128.17,769.0,1.33,8.0,3.83,YLS
306,103.15,119.69,172.15,164.62,2140.0,1.46,19.0,14.23,YLS
307,113.18,113.18,199.73,123.91,1363.0,1.09,12.0,11.27,YLS
308,130.75,130.75,130.75,130.75,1046.0,1.0,8.0,6.0,YLS
309,121.28,123.91,162.12,147.59,4723.0,1.19,38.0,26.0,YLS
310,105.65,105.65,116.0,116.0,1972.0,1.06,18.0,13.0,YLS
311,163.33,163.33,300.44,173.22,1559.0,1.11,10.0,5.44,YLS
312,164.82,218.06,218.06,218.06,3707.0,1.29,22.0,10.53,YLS
313,107.22,107.22,137.89,107.22,965.0,1.0,9.0,4.22,YLS
314,107.38,107.38,132.31,132.31,2117.0,1.12,18.0,10.25,YLS
315,132.53,137.71,150.88,150.88,2565.0,1.18,20.0,15.12,YLS
316,114.36,114.36,118.09,114.36,2516.0,1.0,22.0,16.5,YLS
317,135.0,139.13,182.17,175.0,4025.0,1.39,32.0,14.26,YLS
318,129.0,144.64,162.07,162.07,2269.0,1.21,17.0,10.57,YLS
319,127.38,133.69,161.25,151.38,2422.0,1.19,19.0,9.69,YLS
320,157.57,170.71,207.14,207.14,1450.0,1.29,9.0,4.43,YLS
321,175.33,183.17,183.17,183.17,2198.0,1.08,13.0,9.92,YLS
322,108.82,108.82,116.0,108.82,1850.0,1.0,17.0,14.59,YLS
323,165.0,165.0,165.0,165.0,660.0,1.0,4.0,3.0,YLS
324,131.11,131.11,167.67,167.67,1509.0,1.11,10.0,7.0,YLS
325,121.0,121.0,246.75,246.75,987.0,2.0,8.0,4.0,YLS
326,158.09,275.55,341.82,316.27,3479.0,1.27,14.0,8.27,YLS
327,140.6,146.47,146.47,146.47,2197.0,1.07,16.0,11.4,YLS
328,112.33,122.73,122.73,122.73,1841.0,1.13,17.0,13.33,YLS
329,134.18,134.18,185.27,169.73,1867.0,1.27,14.0,8.27,YLS
330,112.61,112.61,178.22,142.94,2573.0,1.17,21.0,15.61,YLS
331,108.71,115.07,115.07,115.07,1611.0,1.07,15.0,12.79,YLS
332,115.09,115.09,115.09,115.09,1266.0,1.0,11.0,6.55,YLS
333,122.57,135.43,265.86,209.71,2936.0,1.79,25.0,9.5,YLS
334,119.85,119.85,142.54,142.54,1853.0,1.08,14.0,8.46,YLS
335,128.29,128.29,143.43,136.36,1909.0,1.07,15.0,10.71,YLS
336,120.21,127.14,149.71,144.07,2017.0,1.21,17.0,10.07,YLS
337,120.56,145.56,193.56,180.56,1625.0,1.44,13.0,6.33,YLS
338,126.83,133.92,154.67,154.67,1856.0,1.17,14.0,8.92,YLS
339,132.27,132.27,148.73,148.73,1636.0,1.09,12.0,8.82,YLS
340,103.52,117.48,117.48,117.48,2467.0,1.14,24.0,19.76,YLS
341,133.0,141.5,141.5,141.5,1698.0,1.08,13.0,9.0,YLS
342,119.73,138.0,155.73,146.91,1616.0,1.27,14.0,7.27,YLS
343,146.0,172.77,172.77,172.77,2246.0,1.08,14.0,11.23,YLS
344,128.0,128.0,128.0,128.0,768.0,1.0,6.0,5.17,YLS
345,135.0,135.0,150.69,143.5,2296.0,1.06,17.0,12.81,YLS
346,157.18,157.18,210.64,185.64,2042.0,1.18,13.0,7.18,YLS
347,124.62,124.62,161.15,148.0,1924.0,1.15,15.0,8.92,YLS
348,117.91,134.64,208.0,183.27,2016.0,1.55,17.0,6.91,YLS
0,92.71,101.76,184.82,184.82,3142.0,1.94,33.0,12.24,YMD
1,115.18,125.65,218.06,173.53,2950.0,1.53,26.0,8.0,YMD
2,105.08,105.08,159.5,144.58,1735.0,1.42,17.0,6.67,YMD
3,95.71,106.81,342.43,259.57,5451.0,2.52,53.0,13.57,YMD
4,84.1,87.43,279.67,218.19,4582.0,2.19,46.0,10.14,YMD
5,93.55,107.18,264.55,231.09,7626.0,2.33,77.0,17.61,YMD
6,103.29,126.29,301.25,204.5,4908.0,2.04,49.0,12.17,YMD
7,113.0,141.21,203.61,183.82,5147.0,1.68,47.0,17.04,YMD
8,89.73,96.09,325.36,253.91,2793.0,2.55,28.0,6.73,YMD
9,81.17,90.22,109.5,100.67,1812.0,1.17,21.0,11.83,YMD
10,90.48,100.43,142.13,131.61,3027.0,1.3,30.0,18.3,YMD
11,102.2,125.48,209.68,201.48,5037.0,2.08,52.0,15.24,YMD
12,84.25,104.25,555.62,296.0,2368.0,3.0,24.0,5.88,YMD
13,110.44,121.31,327.56,244.06,3905.0,2.25,36.0,8.88,YMD
14,96.56,109.04,349.11,221.59,5983.0,2.22,60.0,15.26,YMD
15,89.24,92.09,425.33,273.64,9030.0,2.7,89.0,18.21,YMD
16,106.44,128.33,434.78,393.44,3541.0,2.89,26.0,5.44,YMD
17,96.74,134.58,191.45,178.74,6792.0,1.74,66.0,24.37,YMD
18,100.15,110.15,184.31,184.31,2396.0,1.85,24.0,9.69,YMD
19,83.11,112.89,482.89,313.56,2822.0,2.67,24.0,5.11,YMD
20,100.53,117.47,164.73,160.67,2410.0,1.53,23.0,10.73,YMD
21,94.3,102.0,205.45,188.85,3777.0,1.7,34.0,13.15,YMD
22,76.92,83.54,272.23,256.08,3329.0,3.0,39.0,8.08,YMD
23,88.13,92.4,192.93,142.93,2144.0,1.53,23.0,8.73,YMD
24,85.67,96.52,157.74,128.44,3468.0,1.52,41.0,17.37,YMD
25,97.69,114.54,258.92,234.31,3046.0,2.23,29.0,7.62,YMD
26,107.23,117.0,304.54,272.77,3546.0,2.62,34.0,7.85,YMD
27,100.0,121.28,397.89,284.67,5124.0,2.89,52.0,9.33,YMD
28,101.27,113.55,244.52,232.32,10222.0,2.36,104.0,27.5,YMD
29,95.14,100.5,283.93,246.64,3453.0,2.43,34.0,7.71,YMD
30,121.92,133.33,196.42,175.58,2107.0,1.58,19.0,7.67,YMD
31,93.34,115.8,256.0,190.41,7807.0,1.98,81.0,27.63,YMD
32,97.13,97.13,189.27,142.87,2143.0,1.4,21.0,9.73,YMD
33,84.19,86.71,292.19,180.76,3796.0,2.0,42.0,13.76,YMD
34,100.83,105.58,216.08,185.92,2231.0,1.75,21.0,6.83,YMD
35,100.25,118.0,362.5,362.5,1450.0,2.75,11.0,3.75,YMD
36,116.23,116.23,183.77,166.54,2165.0,1.46,19.0,7.77,YMD
37,105.08,110.69,164.85,164.85,2143.0,1.69,22.0,6.62,YMD
38,91.62,101.71,212.67,141.08,3386.0,1.58,38.0,14.88,YMD
39,108.14,139.0,757.86,470.43,3293.0,3.57,25.0,3.29,YMD
40,102.08,102.08,203.62,185.92,2417.0,1.69,22.0,8.15,YMD
41,107.29,119.24,169.52,160.05,3361.0,1.48,31.0,12.1,YMD
42,78.87,103.73,256.67,184.87,2773.0,1.8,27.0,8.0,YMD
43,110.8,110.8,250.4,250.4,1252.0,2.2,11.0,3.8,YMD
44,95.71,106.1,288.14,253.95,5333.0,2.62,55.0,10.81,YMD
45,92.9,177.38,280.81,258.67,5432.0,2.29,48.0,12.29,YMD
46,103.19,115.56,267.0,257.19,4115.0,2.56,41.0,10.0,YMD
47,99.76,117.29,176.86,172.71,3627.0,1.62,34.0,14.95,YMD
48,99.74,114.37,254.63,220.58,4191.0,2.11,40.0,9.11,YMD
49,102.87,140.04,251.3,230.48,5301.0,2.09,48.0,12.78,YMD
50,98.64,112.14,196.23,179.45,3948.0,1.68,37.0,12.55,YMD
51,98.88,137.29,266.12,248.47,4224.0,2.18,37.0,8.65,YMD
52,104.18,116.64,330.09,323.73,3561.0,2.91,32.0,6.55,YMD
53,126.22,149.89,269.89,256.22,2306.0,2.0,18.0,5.0,YMD
54,103.75,116.14,268.5,250.14,7004.0,2.36,66.0,15.71,YMD
55,101.62,106.16,258.38,191.05,7069.0,1.84,68.0,22.65,YMD
56,107.17,143.88,263.79,250.42,6010.0,2.25,54.0,12.25,YMD
57,102.64,102.64,142.36,142.36,1566.0,1.18,13.0,7.27,YMD
58,79.29,118.29,204.86,204.86,1434.0,1.86,13.0,5.14,YMD
59,90.88,140.88,227.0,215.62,1725.0,1.88,15.0,3.75,YMD
60,95.8,104.87,354.47,323.8,4857.0,2.73,41.0,7.87,YMD
61,100.0,103.25,184.0,168.94,2703.0,1.69,27.0,11.38,YMD
62,102.0,125.83,168.5,168.5,1011.0,1.67,10.0,4.0,YMD
63,92.67,125.0,255.92,228.25,2739.0,2.17,26.0,5.92,YMD
64,104.57,206.43,269.71,255.14,1786.0,1.71,12.0,4.14,YMD
65,88.5,172.58,322.0,322.0,3864.0,3.08,37.0,8.42,YMD
66,90.91,104.18,205.09,194.45,2139.0,1.82,20.0,6.0,YMD
67,94.46,139.46,229.08,220.46,2866.0,2.31,30.0,8.62,YMD
68,96.25,96.25,223.0,170.38,1363.0,1.62,13.0,3.5,YMD
69,88.36,143.23,203.05,203.05,4467.0,2.18,48.0,12.05,YMD
70,103.84,121.95,464.11,298.53,5672.0,3.05,58.0,9.95,YMD
71,122.33,122.33,247.67,228.33,1370.0,1.83,11.0,3.83,YMD
72,109.31,109.31,257.08,232.23,3019.0,2.08,27.0,7.08,YMD
73,81.75,94.33,264.08,192.25,2307.0,1.92,23.0,6.0,YMD
74,111.75,130.75,155.1,151.8,3036.0,1.45,29.0,10.55,YMD
75,145.17,178.83,281.67,281.67,1690.0,2.17,13.0,3.83,YMD
76,98.88,98.88,240.12,240.12,1921.0,1.88,15.0,5.0,YMD
77,99.33,99.33,353.0,242.5,1455.0,2.0,12.0,3.5,YMD
78,103.82,127.24,167.18,138.0,2346.0,1.35,23.0,11.0,YMD
79,105.5,143.0,407.25,387.75,1551.0,3.5,14.0,1.5,YMD
80,106.75,130.33,212.33,212.33,2548.0,1.83,22.0,9.25,YMD
81,87.5,208.93,322.07,290.29,4064.0,2.5,35.0,11.07,YMD
82,85.8,142.9,178.4,163.5,1635.0,1.7,17.0,5.6,YMD
83,97.06,115.83,223.72,166.72,3001.0,1.61,29.0,11.11,YMD
84,97.69,135.12,174.19,165.81,2653.0,1.62,26.0,12.25,YMD
85,138.2,138.2,215.6,215.6,1078.0,1.4,7.0,3.8,YMD
86,83.91,83.91,315.0,230.91,2540.0,2.27,25.0,6.91,YMD
87,87.64,94.5,190.14,177.43,2484.0,1.79,25.0,9.07,YMD
88,85.58,103.95,284.53,182.05,3459.0,1.79,34.0,9.58,YMD
89,89.69,146.77,238.12,226.54,5890.0,2.31,60.0,14.77,YMD
90,104.05,104.05,164.26,144.42,2744.0,1.42,27.0,9.63,YMD
91,97.44,100.44,207.7,186.37,5032.0,1.89,51.0,15.48,YMD
92,91.8,105.6,273.9,227.7,2277.0,2.4,24.0,6.9,YMD
93,102.94,113.81,121.5,117.12,1874.0,1.19,19.0,11.69,YMD
94,83.73,93.67,228.4,174.13,2612.0,2.07,31.0,7.87,YMD
95,88.58,93.92,155.58,155.58,1867.0,1.67,20.0,7.5,YMD
96,85.17,188.67,322.92,322.92,3875.0,2.83,34.0,7.67,YMD
97,87.0,107.62,205.12,194.75,1558.0,2.0,16.0,5.88,YMD
98,92.73,109.73,232.36,164.82,1813.0,1.36,15.0,8.0,YMD
99,91.75,108.56,208.0,151.38,2422.0,1.62,26.0,9.75,YMD
100,124.3,147.0,267.3,257.8,2578.0,2.5,25.0,6.3,YMD
101,95.4,115.2,204.0,197.5,1975.0,1.9,19.0,5.8,YMD
