sentence_id,FFD_avg,FFD_sum,GD_avg,GD_sum,GPT_avg,GPT_sum,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
103,110.14,1542.0,121.36,1699.0,203.29,2846.0,190.86,2672.0,1.57,22.0,7.71,YMS
104,124.0,1736.0,131.64,1843.0,148.36,2077.0,141.0,1974.0,1.14,16.0,8.36,YMS
105,111.45,1226.0,144.27,1587.0,177.09,1948.0,177.09,1948.0,1.36,15.0,6.27,YMS
106,110.71,1550.0,114.5,1603.0,177.5,2485.0,162.79,2279.0,1.5,21.0,7.79,YMS
107,104.86,1468.0,104.86,1468.0,222.64,3117.0,214.71,3006.0,2.07,29.0,7.64,YMS
108,123.17,739.0,123.17,739.0,178.17,1069.0,178.17,1069.0,1.5,9.0,3.5,YMS
109,107.38,1396.0,264.38,3437.0,439.15,5709.0,392.23,5099.0,3.23,42.0,7.69,YMS
110,115.91,1275.0,161.64,1778.0,176.64,1943.0,176.64,1943.0,1.45,16.0,6.73,YMS
111,109.12,873.0,121.12,969.0,149.75,1198.0,149.75,1198.0,1.25,10.0,5.88,YMS
112,130.83,1570.0,139.5,1674.0,184.5,2214.0,175.5,2106.0,1.33,16.0,7.42,YMS
113,112.62,901.0,127.12,1017.0,156.38,1251.0,156.38,1251.0,1.62,13.0,5.38,YMS
114,115.28,3343.0,133.0,3857.0,245.83,7129.0,234.38,6797.0,1.93,56.0,17.48,YMS
115,103.93,1455.0,108.79,1523.0,279.36,3911.0,271.0,3794.0,2.29,32.0,7.5,YMS
116,109.89,2088.0,125.26,2380.0,327.42,6221.0,288.05,5473.0,2.47,47.0,13.37,YMS
117,138.5,3324.0,154.79,3715.0,370.92,8902.0,290.5,6972.0,2.38,57.0,13.83,YMS
118,102.2,511.0,133.6,668.0,202.6,1013.0,176.2,881.0,1.4,7.0,3.0,YMS
119,104.64,1465.0,120.5,1687.0,266.07,3725.0,198.36,2777.0,1.93,27.0,9.93,YMS
120,100.43,703.0,133.86,937.0,163.0,1141.0,163.0,1141.0,1.57,11.0,7.0,YMS
121,115.56,1849.0,115.56,1849.0,176.81,2829.0,149.81,2397.0,1.38,22.0,9.31,YMS
122,125.89,1133.0,125.89,1133.0,175.44,1579.0,151.22,1361.0,1.22,11.0,5.56,YMS
123,117.83,707.0,229.5,1377.0,338.67,2032.0,338.67,2032.0,2.67,16.0,5.33,YMS
124,91.47,1555.0,118.71,2018.0,207.76,3532.0,194.24,3302.0,1.94,33.0,9.65,YMS
125,127.0,1397.0,162.64,1789.0,218.36,2402.0,218.36,2402.0,2.0,22.0,8.82,YMS
126,116.38,931.0,166.38,1331.0,348.62,2789.0,329.5,2636.0,2.38,19.0,7.0,YMS
127,125.75,1006.0,152.25,1218.0,261.75,2094.0,246.38,1971.0,2.12,17.0,4.75,YMS
128,110.67,2324.0,118.0,2478.0,121.86,2559.0,121.86,2559.0,1.14,24.0,15.1,YMS
129,109.5,1533.0,132.07,1849.0,279.64,3915.0,239.79,3357.0,2.21,31.0,9.5,YMS
130,104.42,1253.0,130.75,1569.0,195.92,2351.0,195.92,2351.0,1.67,20.0,9.25,YMS
131,106.8,534.0,136.6,683.0,182.0,910.0,163.2,816.0,1.6,8.0,3.6,YMS
132,126.31,1642.0,134.92,1754.0,293.62,3817.0,208.46,2710.0,1.69,22.0,7.69,YMS
133,111.2,1668.0,123.4,1851.0,146.2,2193.0,140.87,2113.0,1.33,20.0,12.27,YMS
134,110.17,2534.0,134.74,3099.0,304.57,7005.0,284.3,6539.0,2.43,56.0,15.78,YMS
135,110.09,1211.0,133.45,1468.0,232.55,2558.0,232.55,2558.0,1.91,21.0,6.91,YMS
136,136.29,1908.0,150.5,2107.0,402.86,5640.0,266.29,3728.0,1.79,25.0,10.5,YMS
137,117.43,822.0,127.86,895.0,217.71,1524.0,191.71,1342.0,1.71,12.0,4.71,YMS
138,119.6,1794.0,138.53,2078.0,241.73,3626.0,241.73,3626.0,2.0,30.0,10.2,YMS
139,105.56,950.0,115.78,1042.0,169.44,1525.0,169.44,1525.0,1.56,14.0,6.33,YMS
140,94.82,1043.0,125.36,1379.0,196.73,2164.0,196.73,2164.0,1.64,18.0,6.36,YMS
141,127.75,2044.0,147.88,2366.0,200.06,3201.0,190.19,3043.0,1.56,25.0,12.94,YMS
142,131.56,2105.0,157.88,2526.0,293.62,4698.0,254.19,4067.0,2.19,35.0,11.62,YMS
143,112.95,2146.0,120.58,2291.0,123.32,2343.0,120.58,2291.0,1.11,21.0,13.0,YMS
144,107.38,859.0,132.75,1062.0,132.75,1062.0,132.75,1062.0,1.25,10.0,7.88,YMS
145,108.14,757.0,115.57,809.0,124.43,871.0,115.57,809.0,1.14,8.0,5.57,YMS
146,87.21,1657.0,107.68,2046.0,138.42,2630.0,134.26,2551.0,1.42,27.0,12.37,YMS
147,100.06,1701.0,107.88,1834.0,123.35,2097.0,123.35,2097.0,1.24,21.0,11.12,YMS
148,97.38,1558.0,107.5,1720.0,178.44,2855.0,148.19,2371.0,1.56,25.0,10.06,YMS
149,118.72,2137.0,127.83,2301.0,269.94,4859.0,247.44,4454.0,2.11,38.0,10.83,YMS
150,107.5,430.0,120.0,480.0,159.0,636.0,159.0,636.0,1.5,6.0,2.0,YMS
151,112.16,2131.0,112.16,2131.0,307.16,5836.0,178.11,3384.0,1.53,29.0,13.47,YMS
152,130.8,654.0,143.8,719.0,143.8,719.0,143.8,719.0,1.2,6.0,7.4,YMS
153,109.04,2617.0,126.17,3028.0,308.04,7393.0,210.08,5042.0,2.0,48.0,14.58,YMS
154,108.67,652.0,108.67,652.0,374.67,2248.0,245.0,1470.0,2.33,14.0,3.5,YMS
155,94.75,758.0,94.75,758.0,222.88,1783.0,164.25,1314.0,1.38,11.0,8.5,YMS
156,136.56,1229.0,136.56,1229.0,423.44,3811.0,247.78,2230.0,2.11,19.0,6.11,YMS
157,111.47,1895.0,121.71,2069.0,292.71,4976.0,245.59,4175.0,2.29,39.0,10.71,YMS
158,97.12,777.0,126.38,1011.0,388.25,3106.0,309.38,2475.0,2.88,23.0,4.75,YMS
159,115.7,2314.0,129.3,2586.0,169.85,3397.0,163.5,3270.0,1.45,29.0,13.05,YMS
160,104.62,837.0,104.62,837.0,265.5,2124.0,161.25,1290.0,1.62,13.0,8.75,YMS
161,110.33,1655.0,115.4,1731.0,159.6,2394.0,152.47,2287.0,1.33,20.0,10.47,YMS
162,116.86,1636.0,122.57,1716.0,403.29,5646.0,328.57,4600.0,2.86,40.0,10.0,YMS
163,87.5,350.0,112.5,450.0,112.5,450.0,112.5,450.0,1.25,5.0,3.5,YMS
164,106.67,960.0,106.67,960.0,156.11,1405.0,147.89,1331.0,1.33,12.0,4.89,YMS
165,98.8,2964.0,103.93,3118.0,140.23,4207.0,134.4,4032.0,1.3,39.0,21.0,YMS
166,124.73,1372.0,147.55,1623.0,173.45,1908.0,147.55,1623.0,1.27,14.0,7.09,YMS
167,111.85,3020.0,152.85,4127.0,298.3,8054.0,262.63,7091.0,2.26,61.0,14.93,YMS
168,120.62,2895.0,136.46,3275.0,231.0,5544.0,225.88,5421.0,1.88,45.0,15.38,YMS
169,103.0,2060.0,125.5,2510.0,305.0,6100.0,257.45,5149.0,2.5,50.0,16.45,YMS
170,102.79,1953.0,124.26,2361.0,144.47,2745.0,144.47,2745.0,1.42,27.0,11.37,YMS
171,117.81,1885.0,124.69,1995.0,269.5,4312.0,262.31,4197.0,2.31,37.0,11.19,YMS
172,112.43,2586.0,130.57,3003.0,190.43,4380.0,138.83,3193.0,1.17,27.0,15.3,YMS
173,118.95,2498.0,144.1,3026.0,199.76,4195.0,179.43,3768.0,1.43,30.0,11.0,YMS
174,113.35,2607.0,116.3,2675.0,198.78,4572.0,154.78,3560.0,1.43,33.0,15.0,YMS
175,112.65,2253.0,129.4,2588.0,198.35,3967.0,162.95,3259.0,1.45,29.0,13.1,YMS
176,160.25,641.0,160.25,641.0,160.25,641.0,160.25,641.0,1.0,4.0,2.5,YMS
177,178.8,894.0,197.8,989.0,227.8,1139.0,227.8,1139.0,1.4,7.0,2.0,YMS
178,117.88,1886.0,129.5,2072.0,152.19,2435.0,152.19,2435.0,1.31,21.0,11.19,YMS
179,117.0,819.0,124.71,873.0,346.71,2427.0,243.0,1701.0,2.14,15.0,6.0,YMS
180,103.5,1242.0,103.5,1242.0,200.75,2409.0,150.92,1811.0,1.42,17.0,11.5,YMS
181,129.57,1814.0,169.07,2367.0,203.0,2842.0,179.64,2515.0,1.5,21.0,7.79,YMS
182,109.0,1635.0,126.67,1900.0,206.0,3090.0,152.87,2293.0,1.47,22.0,10.4,YMS
183,108.9,2178.0,108.9,2178.0,219.7,4394.0,200.7,4014.0,1.9,38.0,9.75,YMS
184,133.5,1335.0,150.2,1502.0,289.3,2893.0,271.4,2714.0,2.0,20.0,6.7,YMS
185,113.3,1133.0,121.5,1215.0,278.6,2786.0,253.1,2531.0,2.4,24.0,7.0,YMS
186,121.93,3292.0,128.48,3469.0,159.41,4304.0,152.04,4105.0,1.3,35.0,19.0,YMS
187,106.0,954.0,130.44,1174.0,147.78,1330.0,147.78,1330.0,1.33,12.0,5.33,YMS
188,107.44,967.0,137.11,1234.0,180.67,1626.0,160.44,1444.0,1.44,13.0,4.56,YMS
189,104.17,1875.0,109.83,1977.0,195.89,3526.0,191.56,3448.0,1.78,32.0,10.83,YMS
190,103.9,2078.0,103.9,2078.0,108.35,2167.0,108.35,2167.0,1.05,21.0,11.9,YMS
191,121.3,1213.0,128.9,1289.0,164.6,1646.0,164.6,1646.0,1.3,13.0,7.3,YMS
192,103.25,1652.0,138.94,2223.0,200.38,3206.0,194.5,3112.0,1.69,27.0,11.12,YMS
193,104.0,728.0,120.0,840.0,120.0,840.0,120.0,840.0,1.14,8.0,4.57,YMS
194,124.8,1248.0,172.1,1721.0,537.6,5376.0,418.7,4187.0,3.2,32.0,7.8,YMS
195,111.53,1896.0,111.53,1896.0,137.12,2331.0,128.29,2181.0,1.12,19.0,10.88,YMS
196,100.93,1413.0,158.57,2220.0,422.93,5921.0,311.71,4364.0,2.79,39.0,8.79,YMS
197,145.14,1016.0,152.29,1066.0,152.29,1066.0,152.29,1066.0,1.14,8.0,4.57,YMS
198,135.46,1761.0,184.77,2402.0,611.15,7945.0,376.62,4896.0,2.77,36.0,8.31,YMS
199,119.68,2633.0,156.82,3450.0,402.86,8863.0,382.14,8407.0,3.27,72.0,11.73,YMS
200,111.5,1115.0,212.8,2128.0,232.0,2320.0,232.0,2320.0,2.0,20.0,8.5,YMS
201,97.04,2232.0,125.43,2885.0,148.7,3420.0,144.17,3316.0,1.43,33.0,16.04,YMS
202,105.57,739.0,119.57,837.0,150.14,1051.0,137.57,963.0,1.43,10.0,4.29,YMS
203,102.36,2866.0,107.96,3023.0,151.96,4255.0,142.75,3997.0,1.43,40.0,17.07,YMS
204,108.29,1516.0,131.5,1841.0,184.29,2580.0,172.43,2414.0,1.43,20.0,8.29,YMS
205,114.75,1836.0,136.56,2185.0,161.0,2576.0,161.0,2576.0,1.44,23.0,9.12,YMS
206,125.35,3259.0,138.69,3606.0,194.23,5050.0,191.19,4971.0,1.58,41.0,17.04,YMS
207,114.19,1827.0,153.06,2449.0,168.62,2698.0,164.44,2631.0,1.31,21.0,7.94,YMS
208,96.88,1550.0,122.31,1957.0,386.5,6184.0,281.81,4509.0,2.56,41.0,7.75,YMS
209,121.9,1219.0,155.8,1558.0,231.0,2310.0,179.6,1796.0,1.7,17.0,7.5,YMS
210,110.88,1885.0,114.47,1946.0,187.35,3185.0,175.12,2977.0,1.59,27.0,9.53,YMS
211,118.77,1544.0,150.54,1957.0,248.23,3227.0,248.23,3227.0,2.15,28.0,7.77,YMS
212,108.08,2702.0,122.12,3053.0,166.56,4164.0,166.56,4164.0,1.44,36.0,14.84,YMS
213,112.82,1918.0,133.88,2276.0,144.76,2461.0,144.76,2461.0,1.35,23.0,10.76,YMS
214,122.22,2200.0,141.94,2555.0,228.89,4120.0,213.22,3838.0,1.78,32.0,9.56,YMS
215,113.57,795.0,130.29,912.0,159.57,1117.0,159.57,1117.0,1.43,10.0,6.0,YMS
216,119.62,957.0,119.62,957.0,138.5,1108.0,138.5,1108.0,1.25,10.0,5.25,YMS
217,110.45,1215.0,161.27,1774.0,177.45,1952.0,177.45,1952.0,1.64,18.0,7.45,YMS
218,120.89,2297.0,143.21,2721.0,286.42,5442.0,267.11,5075.0,2.32,44.0,11.21,YMS
219,95.0,665.0,95.0,665.0,95.0,665.0,95.0,665.0,1.0,7.0,6.14,YMS
220,162.4,812.0,162.4,812.0,337.8,1689.0,245.4,1227.0,1.6,8.0,4.4,YMS
221,119.88,1918.0,154.88,2478.0,169.44,2711.0,162.19,2595.0,1.38,22.0,12.88,YMS
222,123.69,1979.0,130.31,2085.0,153.62,2458.0,147.25,2356.0,1.12,18.0,13.31,YMS
223,119.55,1315.0,135.18,1487.0,188.27,2071.0,188.27,2071.0,1.55,17.0,8.64,YMS
224,114.25,1371.0,121.5,1458.0,182.33,2188.0,140.83,1690.0,1.17,14.0,7.83,YMS
225,128.81,2061.0,147.75,2364.0,252.19,4035.0,219.94,3519.0,1.81,29.0,11.06,YMS
226,118.0,1534.0,148.92,1936.0,284.62,3700.0,244.38,3177.0,2.0,26.0,6.62,YMS
227,102.25,409.0,124.25,497.0,216.75,867.0,216.75,867.0,1.75,7.0,3.75,YMS
228,128.0,1920.0,155.8,2337.0,394.2,5913.0,293.87,4408.0,2.47,37.0,9.13,YMS
229,106.3,1063.0,116.8,1168.0,225.6,2256.0,206.9,2069.0,1.9,19.0,6.0,YMS
230,112.5,675.0,126.5,759.0,153.67,922.0,126.5,759.0,1.17,7.0,4.5,YMS
231,103.25,413.0,103.25,413.0,103.25,413.0,103.25,413.0,1.0,4.0,2.5,YMS
232,80.62,645.0,110.5,884.0,176.25,1410.0,176.25,1410.0,1.62,13.0,5.75,YMS
233,120.27,1323.0,133.18,1465.0,153.91,1693.0,153.91,1693.0,1.27,14.0,9.27,YMS
234,106.38,2234.0,143.95,3023.0,208.24,4373.0,166.29,3492.0,1.52,32.0,14.48,YMS
235,119.79,1677.0,173.29,2426.0,173.29,2426.0,173.29,2426.0,1.43,20.0,9.0,YMS
236,103.1,2165.0,151.62,3184.0,237.57,4989.0,171.38,3599.0,1.62,34.0,14.43,YMS
237,121.92,4511.0,139.73,5170.0,282.32,10446.0,218.68,8091.0,1.86,69.0,24.49,YMS
238,123.1,2585.0,128.62,2701.0,193.38,4061.0,180.76,3796.0,1.52,32.0,12.86,YMS
239,119.64,1316.0,127.18,1399.0,254.73,2802.0,246.82,2715.0,1.82,20.0,7.27,YMS
240,116.06,1973.0,127.94,2175.0,153.06,2602.0,141.35,2403.0,1.29,22.0,11.53,YMS
241,110.64,1549.0,191.36,2679.0,572.07,8009.0,564.07,7897.0,4.43,62.0,8.36,YMS
242,98.33,885.0,98.33,885.0,138.22,1244.0,128.89,1160.0,1.22,11.0,7.44,YMS
243,102.1,1021.0,114.8,1148.0,114.8,1148.0,114.8,1148.0,1.1,11.0,8.3,YMS
244,101.67,915.0,101.67,915.0,139.11,1252.0,139.11,1252.0,1.22,11.0,6.56,YMS
245,116.33,1396.0,136.83,1642.0,251.5,3018.0,169.58,2035.0,1.5,18.0,9.58,YMS
246,93.44,841.0,109.11,982.0,218.33,1965.0,151.78,1366.0,1.67,15.0,10.67,YMS
247,118.18,2600.0,126.82,2790.0,131.5,2893.0,126.82,2790.0,1.09,24.0,15.36,YMS
248,104.6,2092.0,112.15,2243.0,278.2,5564.0,230.45,4609.0,2.05,41.0,13.8,YMS
249,126.19,3407.0,159.04,4294.0,252.15,6808.0,231.85,6260.0,2.0,54.0,18.67,YMS
250,114.25,1371.0,124.92,1499.0,138.75,1665.0,138.75,1665.0,1.25,15.0,8.5,YMS
251,96.92,1163.0,106.92,1283.0,207.92,2495.0,207.92,2495.0,1.67,20.0,7.58,YMS
252,114.44,1030.0,141.22,1271.0,237.11,2134.0,213.78,1924.0,2.0,18.0,5.67,YMS
253,94.21,1319.0,155.57,2178.0,351.43,4920.0,340.5,4767.0,2.86,40.0,7.86,YMS
254,106.7,2881.0,126.7,3421.0,152.04,4105.0,141.15,3811.0,1.37,37.0,15.44,YMS
255,96.18,1058.0,120.18,1322.0,120.18,1322.0,120.18,1322.0,1.27,14.0,9.45,YMS
256,113.93,1709.0,143.67,2155.0,169.2,2538.0,169.2,2538.0,1.47,22.0,11.4,YMS
257,107.71,1508.0,134.43,1882.0,236.57,3312.0,236.57,3312.0,2.21,31.0,8.07,YMS
258,105.92,1377.0,111.62,1451.0,284.62,3700.0,231.85,3014.0,1.85,24.0,7.92,YMS
259,105.0,1575.0,112.93,1694.0,187.4,2811.0,187.4,2811.0,1.67,25.0,8.67,YMS
260,105.0,1575.0,125.87,1888.0,267.87,4018.0,239.6,3594.0,2.27,34.0,8.0,YMS
261,110.14,3084.0,127.46,3569.0,203.82,5707.0,178.29,4992.0,1.64,46.0,17.32,YMS
262,111.47,2118.0,123.05,2338.0,147.84,2809.0,147.84,2809.0,1.26,24.0,16.74,YMS
263,99.0,792.0,136.38,1091.0,166.5,1332.0,166.5,1332.0,1.38,11.0,6.0,YMS
264,109.57,2301.0,152.95,3212.0,165.05,3466.0,159.76,3355.0,1.43,30.0,14.19,YMS
265,128.43,1798.0,176.93,2477.0,192.0,2688.0,176.93,2477.0,1.36,19.0,10.07,YMS
266,143.69,1868.0,150.92,1962.0,262.92,3418.0,245.77,3195.0,1.92,25.0,9.31,YMS
267,104.75,419.0,123.5,494.0,226.75,907.0,226.75,907.0,1.75,7.0,2.5,YMS
268,115.67,1388.0,129.33,1552.0,163.0,1956.0,163.0,1956.0,1.33,16.0,7.75,YMS
269,111.21,1557.0,124.0,1736.0,151.0,2114.0,143.93,2015.0,1.36,19.0,9.86,YMS
270,108.56,977.0,108.56,977.0,371.67,3345.0,277.33,2496.0,2.44,22.0,5.22,YMS
271,118.67,1424.0,144.58,1735.0,174.58,2095.0,158.08,1897.0,1.42,17.0,9.08,YMS
272,114.0,1596.0,135.93,1903.0,226.07,3165.0,202.36,2833.0,1.71,24.0,8.86,YMS
273,121.0,968.0,136.75,1094.0,326.88,2615.0,293.88,2351.0,2.5,20.0,5.0,YMS
274,126.85,1649.0,149.69,1946.0,215.92,2807.0,215.92,2807.0,1.62,21.0,9.62,YMS
275,111.0,888.0,126.5,1012.0,176.38,1411.0,164.0,1312.0,1.38,11.0,5.25,YMS
276,103.42,1241.0,113.42,1361.0,268.58,3223.0,235.17,2822.0,2.17,26.0,6.5,YMS
277,102.56,1641.0,107.69,1723.0,279.12,4466.0,241.19,3859.0,2.12,34.0,8.31,YMS
278,119.82,2037.0,140.06,2381.0,217.41,3696.0,212.35,3610.0,1.76,30.0,10.53,YMS
279,116.33,1396.0,123.92,1487.0,206.0,2472.0,185.75,2229.0,1.67,20.0,6.25,YMS
280,128.0,1024.0,128.0,1024.0,168.62,1349.0,168.62,1349.0,1.12,9.0,4.5,YMS
281,113.14,792.0,113.14,792.0,399.14,2794.0,296.0,2072.0,2.29,16.0,6.14,YMS
282,135.69,1764.0,141.85,1844.0,262.92,3418.0,251.77,3273.0,2.08,27.0,8.54,YMS
283,115.27,3804.0,133.64,4410.0,172.55,5694.0,170.48,5626.0,1.45,48.0,19.85,YMS
284,120.25,962.0,145.0,1160.0,165.12,1321.0,165.12,1321.0,1.38,11.0,6.5,YMS
285,120.4,602.0,160.4,802.0,160.4,802.0,160.4,802.0,1.4,7.0,3.8,YMS
286,104.83,3774.0,119.94,4318.0,358.56,12908.0,247.03,8893.0,2.31,83.0,19.28,YMS
287,110.56,995.0,146.78,1321.0,236.0,2124.0,228.67,2058.0,2.11,19.0,7.0,YMS
288,132.0,2376.0,167.44,3014.0,190.89,3436.0,173.56,3124.0,1.39,25.0,13.17,YMS
289,113.08,1470.0,117.38,1526.0,143.23,1862.0,143.23,1862.0,1.23,16.0,7.38,YMS
290,109.73,1207.0,136.45,1501.0,136.45,1501.0,136.45,1501.0,1.18,13.0,7.45,YMS
291,110.27,1213.0,117.64,1294.0,203.64,2240.0,197.0,2167.0,1.82,20.0,6.36,YMS
292,119.92,1559.0,126.85,1649.0,193.0,2509.0,159.08,2068.0,1.38,18.0,8.23,YMS
293,99.57,697.0,99.57,697.0,99.57,697.0,99.57,697.0,1.0,7.0,5.86,YMS
294,142.54,1853.0,150.92,1962.0,211.77,2753.0,188.77,2454.0,1.31,17.0,9.69,YMS
295,118.42,1421.0,118.42,1421.0,155.17,1862.0,137.0,1644.0,1.25,15.0,7.33,YMS
296,98.15,1276.0,107.38,1396.0,214.23,2785.0,140.85,1831.0,1.46,19.0,8.77,YMS
297,136.22,1226.0,136.22,1226.0,163.0,1467.0,163.0,1467.0,1.22,11.0,5.33,YMS
298,121.0,847.0,158.71,1111.0,186.57,1306.0,158.71,1111.0,1.29,9.0,4.0,YMS
299,92.75,742.0,141.75,1134.0,141.75,1134.0,141.75,1134.0,1.38,11.0,6.12,YMS
300,105.92,2648.0,140.8,3520.0,158.6,3965.0,155.04,3876.0,1.44,36.0,17.36,YMS
301,114.46,1488.0,121.38,1578.0,150.23,1953.0,138.08,1795.0,1.15,15.0,8.31,YMS
302,104.36,1148.0,129.82,1428.0,136.09,1497.0,136.09,1497.0,1.36,15.0,7.64,YMS
303,87.85,1142.0,98.08,1275.0,195.15,2537.0,145.23,1888.0,1.54,20.0,8.77,YMS
304,100.19,1603.0,115.12,1842.0,180.94,2895.0,134.06,2145.0,1.25,20.0,12.56,YMS
305,109.92,1319.0,138.17,1658.0,348.67,4184.0,333.08,3997.0,2.83,34.0,5.5,YMS
306,107.85,2157.0,129.3,2586.0,395.35,7907.0,378.25,7565.0,3.2,64.0,13.45,YMS
307,121.36,1699.0,121.36,1699.0,200.0,2800.0,129.71,1816.0,1.07,15.0,10.71,YMS
308,124.89,1124.0,179.67,1617.0,204.22,1838.0,179.67,1617.0,1.33,12.0,6.44,YMS
309,119.9,3597.0,123.4,3702.0,180.67,5420.0,151.63,4549.0,1.3,39.0,21.43,YMS
310,103.19,2167.0,106.76,2242.0,148.43,3117.0,134.95,2834.0,1.29,27.0,14.29,YMS
311,115.12,921.0,144.62,1157.0,162.62,1301.0,144.62,1157.0,1.38,11.0,6.12,YMS
312,97.44,1754.0,110.94,1997.0,139.33,2508.0,134.5,2421.0,1.33,24.0,12.0,YMS
313,98.38,787.0,119.62,957.0,168.75,1350.0,154.12,1233.0,1.5,12.0,4.62,YMS
314,120.35,2046.0,135.24,2299.0,180.59,3070.0,155.35,2641.0,1.35,23.0,9.94,YMS
315,121.25,2910.0,140.08,3362.0,169.92,4078.0,144.21,3461.0,1.21,29.0,14.79,YMS
316,130.32,3258.0,130.32,3258.0,152.12,3803.0,150.08,3752.0,1.16,29.0,19.24,YMS
317,106.6,2665.0,125.96,3149.0,184.24,4606.0,173.8,4345.0,1.6,40.0,15.32,YMS
318,115.47,1963.0,151.82,2581.0,328.76,5589.0,252.82,4298.0,2.0,34.0,11.29,YMS
319,116.69,1517.0,124.85,1623.0,212.69,2765.0,148.15,1926.0,1.23,16.0,10.62,YMS
320,116.56,1049.0,116.56,1049.0,167.33,1506.0,116.56,1049.0,1.0,9.0,4.56,YMS
321,112.76,1917.0,112.76,1917.0,237.29,4034.0,221.18,3760.0,1.82,31.0,11.29,YMS
322,108.65,2173.0,108.65,2173.0,141.6,2832.0,137.45,2749.0,1.2,24.0,14.3,YMS
323,112.0,336.0,167.0,501.0,167.0,501.0,167.0,501.0,1.33,4.0,2.33,YMS
324,133.75,1605.0,175.0,2100.0,388.58,4663.0,287.58,3451.0,2.33,28.0,8.5,YMS
325,116.43,815.0,187.43,1312.0,231.29,1619.0,231.29,1619.0,1.57,11.0,4.0,YMS
326,116.33,1396.0,159.08,1909.0,273.42,3281.0,174.67,2096.0,1.5,18.0,6.92,YMS
327,108.29,1841.0,159.59,2713.0,230.71,3922.0,172.12,2926.0,1.53,26.0,13.59,YMS
328,110.95,2108.0,125.42,2383.0,158.74,3016.0,158.74,3016.0,1.37,26.0,13.58,YMS
329,117.92,1533.0,163.77,2129.0,240.46,3126.0,213.38,2774.0,1.69,22.0,7.62,YMS
330,107.11,2035.0,107.11,2035.0,146.21,2778.0,119.26,2266.0,1.11,21.0,15.84,YMS
331,118.78,2138.0,126.06,2269.0,147.61,2657.0,141.44,2546.0,1.22,22.0,13.67,YMS
332,125.77,1635.0,157.62,2049.0,256.92,3340.0,237.0,3081.0,1.92,25.0,6.23,YMS
333,106.93,1497.0,126.86,1776.0,537.0,7518.0,363.07,5083.0,3.0,42.0,9.43,YMS
334,112.21,1571.0,123.0,1722.0,264.21,3699.0,186.21,2607.0,1.79,25.0,10.43,YMS
335,110.29,1544.0,122.29,1712.0,186.36,2609.0,161.36,2259.0,1.5,21.0,11.57,YMS
336,125.29,2130.0,145.71,2477.0,179.71,3055.0,172.41,2931.0,1.35,23.0,12.59,YMS
337,109.33,1312.0,134.75,1617.0,419.67,5036.0,307.0,3684.0,2.83,34.0,7.17,YMS
338,96.4,1446.0,101.53,1523.0,246.2,3693.0,190.47,2857.0,1.8,27.0,9.73,YMS
339,128.27,1924.0,167.4,2511.0,282.53,4238.0,273.0,4095.0,2.0,30.0,9.4,YMS
340,117.87,2711.0,149.52,3439.0,219.7,5053.0,193.57,4452.0,1.78,41.0,19.3,YMS
341,114.38,1830.0,120.56,1929.0,297.5,4760.0,278.12,4450.0,2.5,40.0,10.19,YMS
342,150.88,2414.0,183.81,2941.0,378.62,6058.0,321.56,5145.0,2.5,40.0,8.5,YMS
343,104.31,1669.0,104.31,1669.0,761.12,12178.0,410.94,6575.0,3.31,53.0,11.0,YMS
344,103.62,829.0,103.62,829.0,121.62,973.0,121.62,973.0,1.12,9.0,6.38,YMS
345,109.5,1752.0,123.56,1977.0,123.56,1977.0,123.56,1977.0,1.12,18.0,14.31,YMS
346,95.09,1046.0,116.45,1281.0,238.27,2621.0,167.64,1844.0,1.73,19.0,10.27,YMS
347,104.5,1463.0,113.07,1583.0,161.86,2266.0,161.86,2266.0,1.5,21.0,8.57,YMS
348,98.83,1186.0,140.67,1688.0,212.08,2545.0,204.83,2458.0,1.67,20.0,8.0,YMS
0,124.68,2369.0,139.84,2657.0,305.68,5808.0,224.47,4265.0,1.68,32.0,11.47,YRH
1,99.5,1393.0,105.43,1476.0,295.79,4141.0,260.57,3648.0,2.64,37.0,8.29,YRH
2,109.38,875.0,117.12,937.0,146.38,1171.0,146.38,1171.0,1.38,11.0,8.88,YRH
3,95.05,1806.0,119.58,2272.0,247.53,4703.0,222.58,4229.0,2.11,40.0,13.47,YRH
4,115.33,1730.0,143.2,2148.0,265.93,3989.0,202.0,3030.0,1.8,27.0,11.53,YRH
5,114.52,3092.0,130.52,3524.0,211.59,5713.0,178.81,4828.0,1.59,43.0,16.78,YRH
6,110.56,1769.0,125.19,2003.0,222.56,3561.0,199.06,3185.0,1.56,25.0,11.38,YRH
7,119.92,3118.0,143.46,3730.0,273.69,7116.0,211.0,5486.0,1.77,46.0,16.42,YRH
8,111.11,1000.0,120.44,1084.0,252.0,2268.0,243.0,2187.0,2.22,20.0,7.44,YRH
9,116.62,1516.0,123.38,1604.0,254.62,3310.0,179.15,2329.0,1.38,18.0,10.77,YRH
10,122.23,3667.0,155.2,4656.0,273.63,8209.0,215.03,6451.0,1.83,55.0,20.7,YRH
11,120.17,2764.0,125.7,2891.0,259.87,5977.0,235.0,5405.0,2.09,48.0,15.48,YRH
12,74.56,671.0,90.78,817.0,262.22,2360.0,197.67,1779.0,2.33,21.0,4.22,YRH
13,123.56,1977.0,127.62,2042.0,198.81,3181.0,198.81,3181.0,1.44,23.0,8.56,YRH
